function_name,bb_id,mir_file,mir_line,mir_bb_raw,mir_real_inst_count,mir_total_inst_count,asm_file,asm_line,asm_bb_raw,asm_real_inst_count
callbinTM,10,yklua.ir.llc.mir,243331,"successors: %bb.15(0x80000000)
liveins: $r12, $r14
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 10
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r15 = MOV64rm renamable $r14, 1, $noreg, 0, $noreg :: (load (s64) from %ir.2, !tbaa !22)
renamable $r15 = ADD64ri32 killed renamable $r15, 40, implicit-def dead $eflags
JMP_1 %bb.15",5,9,yklua.llc.asm,53552,"movl	$516, %edi                      # imm = 0x204
movl	$10, %esi
callq	__yk_trace_basicblock@PLT
movq	(%r14), %r15
addq	$40, %r15
jmp	.LBB464_15",5
callbinTM,11,yklua.ir.llc.mir,243344,"successors: %bb.15(0x80000000)
liveins: $r12, $r14
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 11
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r15 = MOV64rm renamable $r14, 1, $noreg, 0, $noreg :: (load (s64) from %ir.2, !tbaa !22)
renamable $r15 = ADD64ri32 killed renamable $r15, 24, implicit-def dead $eflags
JMP_1 %bb.15",5,9,yklua.llc.asm,53559,"movl	$516, %edi                      # imm = 0x204
movl	$11, %esi
callq	__yk_trace_basicblock@PLT
movq	(%r14), %r15
addq	$24, %r15
jmp	.LBB464_15",5
callbinTM,12,yklua.ir.llc.mir,243357,"successors: %bb.15(0x80000000)
liveins: $r12, $r14, $r15d
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 12
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $eax = MOVZX32rr8 renamable $r15b, implicit killed $r15d, implicit-def $rax
renamable $r15 = MOV64rm %stack.5, 1, $noreg, 0, $noreg :: (load (s64) from %stack.5)
renamable $r15 = ADD64ri32 killed renamable $r15, 480, implicit-def dead $eflags
renamable $rax = SHL64ri killed renamable $rax, 3, implicit-def dead $eflags
renamable $r15 = ADD64rr killed renamable $r15, killed renamable $rax, implicit-def dead $eflags",7,11,yklua.llc.asm,53566,"movl	$516, %edi                      # imm = 0x204
movl	$12, %esi
callq	__yk_trace_basicblock@PLT
movzbl	%r15b, %eax
movq	-88(%rbp), %r15                 # 8-byte Reload
addq	$480, %r15                      # imm = 0x1E0
shlq	$3, %rax
addq	%rax, %r15",7
callbinTM,13,yklua.ir.llc.mir,243372,"successors: %bb.18(0x40000000), %bb.16(0x40000000)
liveins: $r12, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 13
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rbx = MOV64rm killed renamable $r15, 1, $noreg, 0, $noreg :: (load (s64) from %ir.56, !tbaa !22)
CMP64ri32 renamable $rbx, 0, implicit-def $eflags
renamable $al = SETCCr 4, implicit killed $eflags
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r15 = MOV64rm %stack.1, 1, $noreg, 0, $noreg :: (load (s64) from %stack.1)
renamable $ecx = MOV32rm %stack.4, 1, $noreg, 0, $noreg :: (load (s32) from %stack.4)
renamable $r13 = MOV64rm %stack.5, 1, $noreg, 0, $noreg :: (load (s64) from %stack.5)
STACKMAP 276, 0, renamable $r15, 1, 8, %stack.2, 0, renamable $r14, renamable $r12, renamable $ecx, 1, 8, %stack.3, 0, renamable $r13, renamable $rbx, renamable $al, implicit-def dead early-clobber $r11 :: (load (s64) from %stack.2), (load (s64) from %stack.3)
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
TEST8ri killed renamable $al, 1, implicit-def $eflags
JCC_1 %bb.18, 5, implicit killed $eflags",10,17,yklua.llc.asm,53575,"movl	$516, %edi                      # imm = 0x204
movl	$13, %esi
callq	__yk_trace_basicblock@PLT
movq	(%r15), %rbx
cmpq	$0, %rbx
sete	%al
movq	-64(%rbp), %r15                 # 8-byte Reload
movl	-44(%rbp), %ecx                 # 4-byte Reload
movq	-88(%rbp), %r13                 # 8-byte Reload
testb	$1, %al
jne	.LBB464_18",10
callbinTM,14,yklua.ir.llc.mir,243393,"successors: %bb.17(0x80000000)
liveins: $ecx, $rbx, $r12, $r13, $r14
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 14
renamable $r15 = COPY killed renamable $r14
renamable $r14d = COPY killed renamable $ecx
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $eax = MOV32rr killed renamable $r14d, implicit-def $rax
renamable $r14 = COPY killed renamable $r12
renamable $r12 = MOV64rm killed renamable $r13, 8, killed renamable $rax, 280, $noreg :: (load (s64) from %ir.61, !tbaa !6)
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$rdi = COPY renamable $rbx
$rsi = COPY renamable $r12
CALL64pcrel32 @luaH_getshortstr, csr_64, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rax
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
MOV64mr %stack.7, 1, $noreg, 0, $noreg, $rax :: (store (s64) into %stack.7)
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
STACKMAP 277, 0, 1, 8, %stack.1, 0, 1, 8, %stack.2, 0, killed renamable $r15, killed renamable $r14, 1, 8, %stack.3, 0, killed renamable $rbx, killed renamable $r12, implicit-def dead early-clobber $r11 :: (load (s64) from %stack.1), (load (s64) from %stack.2), (load (s64) from %stack.3)
renamable $rbx = MOV64rm %stack.1, 1, $noreg, 0, $noreg :: (load (s64) from %stack.1)
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp",12,21,yklua.llc.asm,53587,"movl	$516, %edi                      # imm = 0x204
movl	$14, %esi
movq	%r14, %r15
movl	%ecx, %r14d
callq	__yk_trace_basicblock@PLT
movl	%r14d, %eax
movq	%r12, %r14
movq	280(%r13,%rax,8), %r12
movq	%rbx, %rdi
movq	%r12, %rsi
callq	luaH_getshortstr
movq	%rax, -104(%rbp)                # 8-byte Spill
movq	-64(%rbp), %rbx                 # 8-byte Reload",12
callbinTM,15,yklua.ir.llc.mir,243418,"successors: %bb.19(0x80000000)
liveins: $rbx
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 15
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r12 = MOV64rm %stack.0, 1, $noreg, 0, $noreg :: (load (s64) from %stack.0)
renamable $rax = MOV64rm %stack.2, 1, $noreg, 0, $noreg :: (load (s64) from %stack.2)
renamable $r13 = MOV64rm %stack.3, 1, $noreg, 0, $noreg :: (load (s64) from %stack.3)
renamable $r14 = COPY killed renamable $rax
renamable $r15 = COPY killed renamable $rbx
renamable $rbx = MOV64rm %stack.7, 1, $noreg, 0, $noreg :: (load (s64) from %stack.7)
JMP_1 %bb.19",9,13,yklua.llc.asm,53602,"movl	$516, %edi                      # imm = 0x204
movl	$15, %esi
callq	__yk_trace_basicblock@PLT
movq	-96(%rbp), %r12                 # 8-byte Reload
movq	-80(%rbp), %rax                 # 8-byte Reload
movq	-56(%rbp), %r13                 # 8-byte Reload
movq	%rax, %r14
movq	%rbx, %r15
movq	-104(%rbp), %rbx                # 8-byte Reload
jmp	.LBB464_19",9
callbinTM,16,yklua.ir.llc.mir,243435,"successors: %bb.19(0x80000000)
liveins: $r12, $r13, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 16
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r13 = ADD64ri32 killed renamable $r13, 80, implicit-def dead $eflags
renamable $rbx = COPY killed renamable $r13
renamable $r13 = MOV64rm %stack.3, 1, $noreg, 0, $noreg :: (load (s64) from %stack.3)
renamable $r14 = MOV64rm %stack.2, 1, $noreg, 0, $noreg :: (load (s64) from %stack.2)",6,10,yklua.llc.asm,53614,"movl	$516, %edi                      # imm = 0x204
movl	$16, %esi
callq	__yk_trace_basicblock@PLT
addq	$80, %r13
movq	%r13, %rbx
movq	-56(%rbp), %r13                 # 8-byte Reload
movq	-80(%rbp), %r14                 # 8-byte Reload",6
callbinTM,17,yklua.ir.llc.mir,243449,"successors: %bb.26(0x40000000), %bb.20(0x40000000)
liveins: $rbx, $r12, $r13, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 17
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rdx = COPY killed renamable $r14
renamable $r14 = COPY renamable $rbx
renamable $r14 = ADD64ri32 killed renamable $r14, 8, implicit-def dead $eflags
renamable $al = MOV8rm renamable $rbx, 1, $noreg, 8, $noreg :: (load (s8) from %ir.69, align 8, !tbaa !23)
renamable $al = AND8ri killed renamable $al, 15, implicit-def dead $eflags
CMP8ri killed renamable $al, 0, implicit-def $eflags
renamable $al = SETCCr 4, implicit killed $eflags
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rcx = MOV64rm %stack.6, 1, $noreg, 0, $noreg :: (load (s64) from %stack.6)
STACKMAP 278, 0, renamable $r15, killed renamable $rdx, killed renamable $rcx, renamable $r12, killed renamable $r13, renamable $rbx, renamable $r14, renamable $al, implicit-def dead early-clobber $r11
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $ecx = MOV32r0 implicit-def dead $eflags
TEST8ri killed renamable $al, 1, implicit-def $eflags
JCC_1 %bb.26, 5, implicit killed $eflags",13,20,yklua.llc.asm,53622,"movl	$516, %edi                      # imm = 0x204
movl	$17, %esi
callq	__yk_trace_basicblock@PLT
movq	%r14, %rdx
movq	%rbx, %r14
addq	$8, %r14
movb	8(%rbx), %al
andb	$15, %al
cmpb	$0, %al
sete	%al
movq	-72(%rbp), %rcx                 # 8-byte Reload
xorl	%ecx, %ecx
testb	$1, %al
jne	.LBB464_26",13
callbinTM,18,yklua.ir.llc.mir,243473,"successors: %bb.21(0x40000000), %bb.23(0x40000000)
liveins: $rbx, $r12, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 18
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rsi = COPY renamable $r15
renamable $rsi = ADD64ri32 killed renamable $rsi, 48, implicit-def dead $eflags
renamable $rdi = MOV64rm renamable $r15, 1, $noreg, 48, $noreg :: (load (s64) from %ir.74, !tbaa !22)
renamable $rcx = COPY killed renamable $r12
renamable $r12 = COPY killed renamable $r15
renamable $rdx = COPY renamable $r12
renamable $rdx = ADD64ri32 killed renamable $rdx, 16, implicit-def dead $eflags
renamable $r13 = MOV64rm renamable $r12, 1, $noreg, 16, $noreg :: (load (s64) from %ir.76, !tbaa !22)
renamable $rax = MOV64rm killed renamable $rbx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.68)
renamable $r15 = COPY killed renamable $rsi
MOV64mr renamable $r13, 1, $noreg, 0, $noreg, killed renamable $rax :: (store (s64) into %ir.77)
renamable $al = MOV8rm killed renamable $r14, 1, $noreg, 0, $noreg :: (load (s8) from %ir.69, align 8, !tbaa !23)
renamable $rbx = COPY killed renamable $rdx
MOV8mr renamable $r13, 1, $noreg, 8, $noreg, killed renamable $al :: (store (s8) into %ir.80, align 8, !tbaa !23)
renamable $rax = MOV64rm %stack.2, 1, $noreg, 0, $noreg :: (load (s64) from %stack.2)
renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.1)
MOV64mr renamable $r13, 1, $noreg, 16, $noreg, killed renamable $rax :: (store (s64) into %ir.81)
renamable $rax = MOV64rm %stack.3, 1, $noreg, 0, $noreg :: (load (s64) from %stack.3)
renamable $al = MOV8rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s8) from %ir.6, align 8, !tbaa !23)
MOV8mr renamable $r13, 1, $noreg, 24, $noreg, killed renamable $al :: (store (s8) into %ir.84, align 8, !tbaa !23)
renamable $rdx = MOV64rm %stack.6, 1, $noreg, 0, $noreg :: (load (s64) from %stack.6)
renamable $rax = MOV64rm renamable $rdx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.2)
MOV64mr renamable $r13, 1, $noreg, 32, $noreg, killed renamable $rax :: (store (s64) into %ir.85)
renamable $al = MOV8rm killed renamable $rdx, 1, $noreg, 8, $noreg :: (load (s8) from %ir.87, align 8, !tbaa !23)
MOV8mr renamable $r13, 1, $noreg, 40, $noreg, killed renamable $al :: (store (s8) into %ir.89, align 8, !tbaa !23)
renamable $rax = MOV64rm renamable $r12, 1, $noreg, 16, $noreg :: (load (s64) from %ir.76, !tbaa !22)
renamable $rax = ADD64ri32 killed renamable $rax, 48, implicit-def dead $eflags
MOV64mr renamable $r12, 1, $noreg, 16, $noreg, killed renamable $rax :: (store (s64) into %ir.76, !tbaa !22)
renamable $rax = MOV64rm renamable $r12, 1, $noreg, 32, $noreg :: (load (s64) from %ir.92, !tbaa !26)
renamable $ax = MOV16rm killed renamable $rax, 1, $noreg, 62, $noreg :: (load (s16) from %ir.94, !tbaa !87)
renamable $ax = AND16ri killed renamable $ax, 10, implicit-def dead $eflags
CMP16ri killed renamable $ax, 0, implicit-def $eflags
renamable $al = SETCCr 4, implicit killed $eflags
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
MOV64mr %stack.8, 1, $noreg, 0, $noreg, renamable $rdi :: (store (s64) into %stack.8)
STACKMAP 279, 0, renamable $r12, renamable $rcx, renamable $r15, killed renamable $rdi, renamable $rbx, renamable $r13, renamable $al, implicit-def dead early-clobber $r11
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
TEST8ri killed renamable $al, 1, implicit-def $eflags
renamable $r14 = COPY killed renamable $rcx
JCC_1 %bb.21, 5, implicit killed $eflags
JMP_1 %bb.23",40,47,yklua.llc.asm,53637,"movl	$516, %edi                      # imm = 0x204
movl	$18, %esi
callq	__yk_trace_basicblock@PLT
movq	%r15, %rsi
addq	$48, %rsi
movq	48(%r15), %rdi
movq	%r12, %rcx
movq	%r15, %r12
movq	%r12, %rdx
addq	$16, %rdx
movq	16(%r12), %r13
movq	(%rbx), %rax
movq	%rsi, %r15
movq	%rax, (%r13)
movb	(%r14), %al
movq	%rdx, %rbx
movb	%al, 8(%r13)
movq	-80(%rbp), %rax                 # 8-byte Reload
movq	(%rax), %rax
movq	%rax, 16(%r13)
movq	-56(%rbp), %rax                 # 8-byte Reload
movb	(%rax), %al
movb	%al, 24(%r13)
movq	-72(%rbp), %rdx                 # 8-byte Reload
movq	(%rdx), %rax
movq	%rax, 32(%r13)
movb	8(%rdx), %al
movb	%al, 40(%r13)
movq	16(%r12), %rax
addq	$48, %rax
movq	%rax, 16(%r12)
movq	32(%r12), %rax
movw	62(%rax), %ax
andw	$10, %ax
cmpw	$0, %ax
sete	%al
movq	%rdi, -112(%rbp)                # 8-byte Spill
testb	$1, %al
movq	%rcx, %r14
jne	.LBB464_21
jmp	.LBB464_23",40
callbinTM,19,yklua.ir.llc.mir,243524,"successors: %bb.22(0x80000000)
liveins: $rbx, $r12, $r13, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 19
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$rdi = COPY renamable $r12
$rsi = COPY renamable $r13
$edx = MOV32ri 1
CALL64pcrel32 @luaD_call, csr_64, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $edx
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rax = MOV64rm %stack.8, 1, $noreg, 0, $noreg :: (load (s64) from %stack.8)
STACKMAP 280, 0, killed renamable $r12, renamable $r14, renamable $r15, renamable $rax, renamable $rbx, killed renamable $r13, implicit-def dead early-clobber $r11
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r12 = COPY killed renamable $rax",8,17,yklua.llc.asm,53681,"movl	$516, %edi                      # imm = 0x204
movl	$19, %esi
callq	__yk_trace_basicblock@PLT
movq	%r12, %rdi
movq	%r13, %rsi
movl	$1, %edx
callq	luaD_call
movq	-112(%rbp), %rax                # 8-byte Reload
movq	%rax, %r12",8
callbinTM,20,yklua.ir.llc.mir,243545,"successors: %bb.25(0x80000000)
liveins: $rbx, $r12, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 20
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
JMP_1 %bb.25",3,7,yklua.llc.asm,53691,"movl	$516, %edi                      # imm = 0x204
movl	$20, %esi
callq	__yk_trace_basicblock@PLT
jmp	.LBB464_25",3
callbinTM,21,yklua.ir.llc.mir,243556,"successors: %bb.24(0x80000000)
liveins: $rbx, $r12, $r13, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 21
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$rdi = COPY renamable $r12
$rsi = COPY renamable $r13
$edx = MOV32ri 1
CALL64pcrel32 @luaD_callnoyield, csr_64, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $edx
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $rax = MOV64rm %stack.8, 1, $noreg, 0, $noreg :: (load (s64) from %stack.8)
STACKMAP 281, 0, killed renamable $r12, renamable $r14, renamable $r15, renamable $rax, renamable $rbx, killed renamable $r13, implicit-def dead early-clobber $r11
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r12 = COPY killed renamable $rax",8,17,yklua.llc.asm,53697,"movl	$516, %edi                      # imm = 0x204
movl	$21, %esi
callq	__yk_trace_basicblock@PLT
movq	%r12, %rdi
movq	%r13, %rsi
movl	$1, %edx
callq	luaD_callnoyield
movq	-112(%rbp), %rax                # 8-byte Reload
movq	%rax, %r12",8
callbinTM,22,yklua.ir.llc.mir,243577,"successors: %bb.25(0x80000000)
liveins: $rbx, $r12, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 22
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp",2,6,yklua.llc.asm,53707,"movl	$516, %edi                      # imm = 0x204
movl	$22, %esi
callq	__yk_trace_basicblock@PLT",2
callbinTM,23,yklua.ir.llc.mir,243587,"successors: %bb.26(0x80000000)
liveins: $rbx, $r12, $r14, $r15
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 23
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
renamable $r14 = SUB64rr killed renamable $r14, killed renamable $r12, implicit-def dead $eflags
renamable $rax = MOV64rm killed renamable $r15, 1, $noreg, 0, $noreg :: (load (s64) from %ir.74, !tbaa !22)
renamable $rcx = MOV64rm renamable $rbx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.76, !tbaa !22)
renamable $rdx = COPY renamable $rcx
renamable $rdx = ADD64ri32 killed renamable $rdx, -16, implicit-def dead $eflags
MOV64mr killed renamable $rbx, 1, $noreg, 0, $noreg, killed renamable $rdx :: (store (s64) into %ir.76, !tbaa !22)
renamable $rdx = MOV64rm renamable $rcx, 1, $noreg, -16, $noreg :: (load (s64) from %ir.109)
MOV64mr renamable $rax, 1, renamable $r14, 0, $noreg, killed renamable $rdx :: (store (s64) into %ir.107)
renamable $cl = MOV8rm killed renamable $rcx, 1, $noreg, -8, $noreg :: (load (s8) from %ir.111, align 8, !tbaa !23)
MOV8mr killed renamable $rax, 1, killed renamable $r14, 8, $noreg, killed renamable $cl :: (store (s8) into %ir.113, align 8, !tbaa !23)
renamable $ecx = MOV32ri 1",13,17,yklua.llc.asm,53712,"movl	$516, %edi                      # imm = 0x204
movl	$23, %esi
callq	__yk_trace_basicblock@PLT
subq	%r12, %r14
movq	(%r15), %rax
movq	(%rbx), %rcx
movq	%rcx, %rdx
addq	$-16, %rdx
movq	%rdx, (%rbx)
movq	-16(%rcx), %rdx
movq	%rdx, (%rax,%r14)
movb	-8(%rcx), %cl
movb	%cl, 8(%rax,%r14)
movl	$1, %ecx
movl	%ecx, %ebx",14
callbinTM,24,yklua.ir.llc.mir,243608,"successors: %bb.28(0x80000000)
liveins: $ecx
renamable $ebx = COPY killed renamable $ecx
ADJCALLSTACKDOWN64 0, 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
$edi = MOV32ri 391
$esi = MOV32ri 24
CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, csr_64, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi
ADJCALLSTACKUP64 0, 0, implicit-def $rsp, implicit-def dead $eflags, implicit-def $ssp, implicit $rsp, implicit $ssp
JMP_1 %bb.28",4,8,yklua.llc.asm,53728,"movl	$516, %edi                      # imm = 0x204
movl	$24, %esi
callq	__yk_trace_basicblock@PLT
jmp	.LBB464_28",3
